Entry No_;G_L Account No_;Posting Date;Document Type;Amount;Global Dimension 1 Code;Source Code;System-Created Entry;Prior-Year Entry;Job No_;Quantity;VAT Amount;Business Unit Code;Reason Code;Gen_ Posting Type;Gen_ Bus_ Posting Group;Bal_ Account Type;Transaction No_;Debit Amount;Credit Amount;Document Date;Source Type;Tax Area Code;Tax Liable;Tax Group Code;Use Tax;VAT Bus_ Posting Group;VAT Prod_ Posting Group;Additional-Currency Amount;Add_-Currency Debit Amount;Add_-Currency Credit Amount;Close Income Statement Dim_ ID;IC Partner Code;Reversed;Reversed by Entry No_;Reversed Entry No_;Dimension Set ID;Prod_ Order No_;FA Entry Type;FA Entry No_;New G_L Account No_;Old G_L Account No_;Updated;Period Trans_ No_;Cost Entry No_;Description_
107401;430000000;27/05/2024;2;59,05;;Ventas;1;0;;0;0;;;0;;0;19070;59,05;0;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
107412;430000000;27/05/2024;2;114,36;;Ventas;1;0;;0;0;;;0;;0;19074;114,36;0;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
108004;430000000;27/05/2024;2;162,58;;Ventas;1;0;;0;0;;;0;;0;19174;162,58;0;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
107419;430000000;28/05/2024;1;-86,07;;;1;0;;0;0;;;0;;3;19077;0;86,07;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
107426;430000000;28/05/2024;1;-145,77;;;1;0;;0;0;;;0;;3;19079;0;145,77;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
107417;430000000;28/05/2024;2;86,07;;Ventas;1;0;;0;0;;;0;;0;19076;86,07;0;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
107424;430000000;28/05/2024;2;145,77;;Ventas;1;0;;0;0;;;0;;0;19078;145,77;0;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
108858;430000000;29/05/2024;1;-6,98;;Diario pagos;1;0;;0;0;;;0;;3;19319;0;6,98;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
107431;430000000;29/05/2024;1;-14,59;;;1;0;;0;0;;;0;;3;19081;0;14,59;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
107433;430000000;29/05/2024;1;-350;;;1;0;;0;0;;;0;;3;19082;0;350;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
107429;430000000;29/05/2024;2;14,59;;Ventas;1;0;;0;0;;;0;;0;19080;14,59;0;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
108161;430000000;29/05/2024;2;24,77;;Ventas;1;0;;0;0;;;0;;0;19197;24,77;0;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
107441;430000000;30/05/2024;2;-1416;;Liquidación ventas;1;0;;0;0;;;0;;0;19084;0;1416;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
107470;430000000;30/05/2024;3;-48,4;;Ventas;1;0;;0;0;;;0;;0;19090;0;48,4;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
108860;430000000;30/05/2024;1;-48,21;;Diario pagos;1;0;;0;0;;;0;;3;19320;0;48,21;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
107472;430000000;30/05/2024;1;-43,56;;;1;0;;0;0;;;0;;3;19091;0;43,56;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
107438;430000000;30/05/2024;2;1416;;Ventas;1;0;;0;0;;;0;;0;19083;1416;0;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
107446;430000000;30/05/2024;2;4474,63;;Ventas;1;0;;0;0;;;0;;0;19086;4474,63;0;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
107462;430000000;30/05/2024;2;336,68;;Ventas;1;0;;0;0;;;0;;0;19088;336,68;0;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
107544;430000000;30/05/2024;2;24,2;;Ventas;1;0;;0;0;;;0;;0;19107;24,2;0;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
107440;430000000;30/05/2024;2;1416;;Liquidación ventas;1;0;;0;0;;;0;;0;19084;1416;0;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
107451;430000000;30/05/2024;2;948,4;;Ventas;1;0;;0;0;;;0;;0;19087;948,4;0;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
108180;430000000;30/05/2024;2;278,95;;Ventas;1;0;;0;0;;;0;;0;19198;278,95;0;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
108248;430000000;31/05/2024;3;-149,65;;Ventas;1;0;;0;0;;;0;;0;19210;0;149,65;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
111026;430000000;31/05/2024;0;-1130,58;;Liquidación ventas;1;0;;0;0;;;0;;0;19701;0;1130,58;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
109695;430000000;31/05/2024;0;-1130,58;;Diario Car.;1;0;;0;0;;;0;;0;19479;0;1130,58;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
109697;430000000;31/05/2024;0;-1533,56;;Diario Car.;1;0;;0;0;;;0;;0;19479;0;1533,56;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
109699;430000000;31/05/2024;0;-556,87;;Diario Car.;1;0;;0;0;;;0;;0;19479;0;556,87;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
109701;430000000;31/05/2024;0;-1022,45;;Diario Car.;1;0;;0;0;;;0;;0;19479;0;1022,45;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
109703;430000000;31/05/2024;0;-145,35;;Diario Car.;1;0;;0;0;;;0;;0;19479;0;145,35;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
111898;430000000;31/05/2024;1;-165,53;;Diario pagos;1;0;;0;0;;;0;;3;19843;0;165,53;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
120459;430000000;31/05/2024;1;-23,56;;Diario cobros;1;0;;0;0;;;0;;3;21455;0;23,56;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
107758;430000000;31/05/2024;2;1037,93;;Ventas;1;0;;0;0;;;0;;0;19143;1037,93;0;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
107772;430000000;31/05/2024;2;212,33;;Ventas;1;0;;0;0;;;0;;0;19144;212,33;0;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
107791;430000000;31/05/2024;2;1834,2;;Ventas;1;0;;0;0;;;0;;0;19145;1834,2;0;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
107796;430000000;31/05/2024;2;61,25;;Ventas;1;0;;0;0;;;0;;0;19146;61,25;0;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
107801;430000000;31/05/2024;2;57,69;;Ventas;1;0;;0;0;;;0;;0;19147;57,69;0;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
107804;430000000;31/05/2024;2;19,72;;Ventas;1;0;;0;0;;;0;;0;19148;19,72;0;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
107813;430000000;31/05/2024;2;271,26;;Ventas;1;0;;0;0;;;0;;0;19149;271,26;0;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
107816;430000000;31/05/2024;2;135,98;;Ventas;1;0;;0;0;;;0;;0;19150;135,98;0;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
107821;430000000;31/05/2024;2;57,02;;Ventas;1;0;;0;0;;;0;;0;19151;57,02;0;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
107828;430000000;31/05/2024;2;432,41;;Ventas;1;0;;0;0;;;0;;0;19152;432,41;0;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
107846;430000000;31/05/2024;2;2848,68;;Ventas;1;0;;0;0;;;0;;0;19154;2848,68;0;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
107855;430000000;31/05/2024;2;165,53;;Ventas;1;0;;0;0;;;0;;0;19155;165,53;0;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
107862;430000000;31/05/2024;2;32,6;;Ventas;1;0;;0;0;;;0;;0;19156;32,6;0;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
107890;430000000;31/05/2024;2;899,62;;Ventas;1;0;;0;0;;;0;;0;19158;899,62;0;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
107893;430000000;31/05/2024;2;23,56;;Ventas;1;0;;0;0;;;0;;0;19159;23,56;0;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
107896;430000000;31/05/2024;2;72,85;;Ventas;1;0;;0;0;;;0;;0;19160;72,85;0;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
107901;430000000;31/05/2024;2;28,04;;Ventas;1;0;;0;0;;;0;;0;19162;28,04;0;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
107912;430000000;31/05/2024;2;107,24;;Ventas;1;0;;0;0;;;0;;0;19164;107,24;0;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
107915;430000000;31/05/2024;2;12,75;;Ventas;1;0;;0;0;;;0;;0;19165;12,75;0;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
107922;430000000;31/05/2024;2;546,47;;Ventas;1;0;;0;0;;;0;;0;19166;546,47;0;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
107948;430000000;31/05/2024;2;720,35;;Ventas;1;0;;0;0;;;0;;0;19168;720,35;0;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
107951;430000000;31/05/2024;2;181,74;;Ventas;1;0;;0;0;;;0;;0;19169;181,74;0;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
108021;430000000;31/05/2024;2;464,12;;Ventas;1;0;;0;0;;;0;;0;19175;464,12;0;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
108032;430000000;31/05/2024;2;147,62;;Ventas;1;0;;0;0;;;0;;0;19176;147,62;0;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
108045;430000000;31/05/2024;2;1022,45;;Ventas;1;0;;0;0;;;0;;0;19178;1022,45;0;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
108048;430000000;31/05/2024;2;402;;Ventas;1;0;;0;0;;;0;;0;19179;402;0;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
108051;430000000;31/05/2024;2;296,45;;Ventas;1;0;;0;0;;;0;;0;19180;296,45;0;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
108058;430000000;31/05/2024;2;37,15;;Ventas;1;0;;0;0;;;0;;0;19181;37,15;0;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
108063;430000000;31/05/2024;2;40,21;;Ventas;1;0;;0;0;;;0;;0;19182;40,21;0;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
108068;430000000;31/05/2024;2;316,71;;Ventas;1;0;;0;0;;;0;;0;19184;316,71;0;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
108079;430000000;31/05/2024;2;510,34;;Ventas;1;0;;0;0;;;0;;0;19185;510,34;0;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
108096;430000000;31/05/2024;2;244,73;;Ventas;1;0;;0;0;;;0;;0;19187;244,73;0;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
108099;430000000;31/05/2024;2;7,48;;Ventas;1;0;;0;0;;;0;;0;19188;7,48;0;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
108104;430000000;31/05/2024;2;48,39;;Ventas;1;0;;0;0;;;0;;0;19189;48,39;0;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
108107;430000000;31/05/2024;2;16,27;;Ventas;1;0;;0;0;;;0;;0;19190;16,27;0;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
108114;430000000;31/05/2024;2;556,87;;Ventas;1;0;;0;0;;;0;;0;19191;556,87;0;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
108117;430000000;31/05/2024;2;4,32;;Ventas;1;0;;0;0;;;0;;0;19192;4,32;0;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
108122;430000000;31/05/2024;2;20,57;;Ventas;1;0;;0;0;;;0;;0;19193;20,57;0;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
108135;430000000;31/05/2024;2;1069,18;;Ventas;1;0;;0;0;;;0;;0;19194;1069,18;0;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
108187;430000000;31/05/2024;2;145,35;;Ventas;1;0;;0;0;;;0;;0;19199;145,35;0;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
108194;430000000;31/05/2024;2;10,39;;Ventas;1;0;;0;0;;;0;;0;19201;10,39;0;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
108199;430000000;31/05/2024;2;35,38;;Ventas;1;0;;0;0;;;0;;0;19202;35,38;0;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
108202;430000000;31/05/2024;2;30,47;;Ventas;1;0;;0;0;;;0;;0;19203;30,47;0;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
108205;430000000;31/05/2024;2;158,86;;Ventas;1;0;;0;0;;;0;;0;19204;158,86;0;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
108210;430000000;31/05/2024;2;38,61;;Ventas;1;0;;0;0;;;0;;0;19205;38,61;0;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
108223;430000000;31/05/2024;2;2064,13;;Ventas;1;0;;0;0;;;0;;0;19206;2064,13;0;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
108228;430000000;31/05/2024;2;264,99;;Ventas;1;0;;0;0;;;0;;0;19207;264,99;0;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
108234;430000000;31/05/2024;2;385,17;;Ventas;1;0;;0;0;;;0;;0;19208;385,17;0;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
108278;430000000;31/05/2024;2;2296,18;;Ventas;1;0;;0;0;;;0;;0;19211;2296,18;0;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
108281;430000000;31/05/2024;2;1511,22;;Ventas;1;0;;0;0;;;0;;0;19212;1511,22;0;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
108284;430000000;31/05/2024;2;22,34;;Ventas;1;0;;0;0;;;0;;0;19213;22,34;0;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
108287;430000000;31/05/2024;2;2,64;;Ventas;1;0;;0;0;;;0;;0;19214;2,64;0;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
108290;430000000;31/05/2024;2;62,29;;Ventas;1;0;;0;0;;;0;;0;19215;62,29;0;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
108299;430000000;31/05/2024;2;311,91;;Ventas;1;0;;0;0;;;0;;0;19216;311,91;0;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
108310;430000000;31/05/2024;2;463,7;;Ventas;1;0;;0;0;;;0;;0;19217;463,7;0;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
108317;430000000;31/05/2024;2;10,73;;Ventas;1;0;;0;0;;;0;;0;19218;10,73;0;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
108320;430000000;31/05/2024;2;38,28;;Ventas;1;0;;0;0;;;0;;0;19219;38,28;0;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
108457;430000000;31/05/2024;2;15207,89;;Ventas;1;0;;0;0;;;0;;0;19245;15207,89;0;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
108475;430000000;31/05/2024;2;754,45;;Ventas;1;0;;0;0;;;0;;0;19247;754,45;0;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
108496;430000000;31/05/2024;2;2315,19;;Ventas;1;0;;0;0;;;0;;0;19251;2315,19;0;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
108499;430000000;31/05/2024;2;775,9;;Ventas;1;0;;0;0;;;0;;0;19252;775,9;0;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
111025;430000000;31/05/2024;0;1130,58;;Liquidación ventas;1;0;;0;0;;;0;;0;19701;1130,58;0;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
108140;430000000;31/05/2024;2;75,19;;Ventas;1;0;;0;0;;;0;;0;19195;75,19;0;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
1129;431000000;18/11/2019;21;706,89;;Ventas;1;0;;0;0;;;0;;0;91;706,89;0;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
1143;431000000;23/11/2019;21;19,55;;Ventas;1;0;;0;0;;;0;;0;96;19,55;0;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
1151;431000000;23/11/2019;21;29,75;;Ventas;1;0;;0;0;;;0;;0;99;29,75;0;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
5436;431000000;26/11/2019;1;-808,81;;Diario Car.;1;0;;0;0;;;0;;3;997;0;808,81;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
815;431000000;26/11/2019;21;70,05;;Diario general 2;1;0;;0;0;;;0;;0;30;70,05;0;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
817;431000000;26/11/2019;21;469,73;;Diario general 2;1;0;;0;0;;;0;;0;30;469,73;0;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
28;431000000;26/11/2019;21;999,33;;;1;0;;0;0;;;0;;0;5;999,33;0;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
29;431000000;26/11/2019;21;16,98;;;1;0;;0;0;;;0;;0;5;16,98;0;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
30;431000000;26/11/2019;21;808,81;;;1;0;;0;0;;;0;;0;5;808,81;0;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
31;431000000;26/11/2019;21;808,82;;;1;0;;0;0;;;0;;0;5;808,82;0;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
32;431000000;26/11/2019;21;795,01;;;1;0;;0;0;;;0;;0;5;795,01;0;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
33;431000000;26/11/2019;21;636,04;;;1;0;;0;0;;;0;;0;5;636,04;0;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
34;431000000;26/11/2019;21;1547,12;;;1;0;;0;0;;;0;;0;5;1547,12;0;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
35;431000000;26/11/2019;21;1541,65;;;1;0;;0;0;;;0;;0;5;1541,65;0;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
36;431000000;26/11/2019;21;1422,52;;;1;0;;0;0;;;0;;0;5;1422,52;0;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
37;431000000;26/11/2019;21;988,04;;;1;0;;0;0;;;0;;0;5;988,04;0;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
2296;431000000;28/11/2019;21;2000;;Diario Car.;1;0;;0;0;;;0;;0;319;2000;0;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
1171;431000000;30/11/2019;21;50,39;;Ventas;1;0;;0;0;;;0;;0;106;50,39;0;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
1249;431000000;30/11/2019;21;2871,09;;Ventas;1;0;;0;0;;;0;;0;133;2871,09;0;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
1254;431000000;30/11/2019;21;488,01;;Ventas;1;0;;0;0;;;0;;0;135;488,01;0;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
1304;431000000;30/11/2019;21;6033,62;;Ventas;1;0;;0;0;;;0;;0;152;6033,62;0;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
1312;431000000;30/11/2019;21;1123,76;;Ventas;1;0;;0;0;;;0;;0;155;1123,76;0;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
1317;431000000;30/11/2019;21;9250,77;;Ventas;1;0;;0;0;;;0;;0;157;9250,77;0;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
1322;431000000;30/11/2019;21;2918,29;;Ventas;1;0;;0;0;;;0;;0;159;2918,29;0;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
1323;431000000;30/11/2019;21;2918,28;;Ventas;1;0;;0;0;;;0;;0;159;2918,28;0;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
1334;431000000;30/11/2019;21;770,68;;Ventas;1;0;;0;0;;;0;;0;163;770,68;0;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
1342;431000000;30/11/2019;21;38,67;;Ventas;1;0;;0;0;;;0;;0;166;38,67;0;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
1359;431000000;30/11/2019;21;2742,87;;Ventas;1;0;;0;0;;;0;;0;172;2742,87;0;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
1364;431000000;30/11/2019;21;4884,21;;Ventas;1;0;;0;0;;;0;;0;174;4884,21;0;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
1402;431000000;30/11/2019;21;1629,29;;Ventas;1;0;;0;0;;;0;;0;187;1629,29;0;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
5570;431000000;01/12/2019;1;-1422,52;;Diario Car.;1;0;;0;0;;;0;;3;1024;0;1422,52;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
5572;431000000;01/12/2019;1;-636,04;;Diario Car.;1;0;;0;0;;;0;;3;1024;0;636,04;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
5574;431000000;01/12/2019;1;-1547,12;;Diario Car.;1;0;;0;0;;;0;;3;1024;0;1547,12;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
5631;431000000;14/12/2019;1;-16,98;;Diario Car.;1;0;;0;0;;;0;;3;1038;0;16,98;00:00,0;1;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
